,Community,Long,Lat,ProjectionScenario,TotalChangeValue,TotalChangeVolume,Poverty,Labor.Force,Housing.Characteristics,Population.Composition,Personal.Disruption,Housing.Disruption,Retiree.Migration,Urban.Sprawl,Commercial.Engagement,Commercial.Reliance,Recreational.Engagement,Recreational.Reliance,Sea.Level.Rise.Risk,Storm.Surge.Risk
1051,NEWPORT NEWS_VA,-76.47301,37.08708,Future_2100_rcp45_cold_percdiff.combo.b,1.401125607,0.868808897,0.2106,-0.5932,0.3584,0.56,0.2418,0.0326,-0.5666,-0.1968,2.5565,-0.1125,NA,NA,0.791,0.161
1052,NEWPORT NEWS_VA,-76.47301,37.08708,Future_2100_rcp45_mean_percdiff.combo.b,-7.312444297,5.620055989,0.2106,-0.5932,0.3584,0.56,0.2418,0.0326,-0.5666,-0.1968,2.5565,-0.1125,NA,NA,0.791,0.161
1053,NEWPORT NEWS_VA,-76.47301,37.08708,Future_2100_rcp45_warm_percdiff.combo.b,-37.3827928,-3.893909269,0.2106,-0.5932,0.3584,0.56,0.2418,0.0326,-0.5666,-0.1968,2.5565,-0.1125,NA,NA,0.791,0.161
1054,NEWPORT NEWS_VA,-76.47301,37.08708,Future_2100_rcp85_cold_percdiff.combo.b,0.545334622,8.737925411,0.2106,-0.5932,0.3584,0.56,0.2418,0.0326,-0.5666,-0.1968,2.5565,-0.1125,NA,NA,0.791,0.161
1055,NEWPORT NEWS_VA,-76.47301,37.08708,Future_2100_rcp85_mean_percdiff.combo.b,-45.45098414,-6.221383072,0.2106,-0.5932,0.3584,0.56,0.2418,0.0326,-0.5666,-0.1968,2.5565,-0.1125,NA,NA,0.791,0.161
1056,NEWPORT NEWS_VA,-76.47301,37.08708,Future_2100_rcp85_warm_percdiff.combo.b,-75.19430034,-14.08248148,0.2106,-0.5932,0.3584,0.56,0.2418,0.0326,-0.5666,-0.1968,2.5565,-0.1125,NA,NA,0.791,0.161
1057,NEWPORT_RI,-71.31283,41.4901,Future_2055_rcp45_cold_percdiff.combo.b,16.11990871,11.17228936,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1058,NEWPORT_RI,-71.31283,41.4901,Future_2055_rcp45_mean_percdiff.combo.b,0.831611977,-12.41823812,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1059,NEWPORT_RI,-71.31283,41.4901,Future_2055_rcp45_warm_percdiff.combo.b,-20.43319995,-31.23322421,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1060,NEWPORT_RI,-71.31283,41.4901,Future_2055_rcp85_cold_percdiff.combo.b,12.68453885,5.59282577,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1061,NEWPORT_RI,-71.31283,41.4901,Future_2055_rcp85_mean_percdiff.combo.b,-5.513582733,-19.05531299,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1062,NEWPORT_RI,-71.31283,41.4901,Future_2055_rcp85_warm_percdiff.combo.b,-32.47172123,-37.19603115,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1063,NEWPORT_RI,-71.31283,41.4901,Future_2100_rcp45_cold_percdiff.combo.b,12.73817556,7.19139103,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1064,NEWPORT_RI,-71.31283,41.4901,Future_2100_rcp45_mean_percdiff.combo.b,-4.697632553,-17.71540692,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1065,NEWPORT_RI,-71.31283,41.4901,Future_2100_rcp45_warm_percdiff.combo.b,-27.43229654,-34.67254338,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1066,NEWPORT_RI,-71.31283,41.4901,Future_2100_rcp85_cold_percdiff.combo.b,-0.878004239,-16.04488009,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1067,NEWPORT_RI,-71.31283,41.4901,Future_2100_rcp85_mean_percdiff.combo.b,-35.61394021,-38.86962505,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1068,NEWPORT_RI,-71.31283,41.4901,Future_2100_rcp85_warm_percdiff.combo.b,-64.10523562,-48.04605855,-0.143,-0.6214,-0.0484,-0.4224,-0.3326,0.8254,-0.5906,0.2964,1.64575,-0.05475,NA,NA,-0.058,-0.142
1069,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2055_rcp45_cold_percdiff.combo.b,-10.87316909,-8.536157705,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1070,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2055_rcp45_mean_percdiff.combo.b,-2.260802932,-4.667185232,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1071,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2055_rcp45_warm_percdiff.combo.b,-1.240112085,-7.141578841,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1072,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2055_rcp85_cold_percdiff.combo.b,-7.86345153,-5.900336244,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1073,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2055_rcp85_mean_percdiff.combo.b,-1.932422734,-5.224799125,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1074,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2055_rcp85_warm_percdiff.combo.b,-5.289556068,-13.16419832,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1075,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2100_rcp45_cold_percdiff.combo.b,-7.600755625,-5.386211381,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1076,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2100_rcp45_mean_percdiff.combo.b,-1.868428827,-4.958384294,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1077,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2100_rcp45_warm_percdiff.combo.b,-5.988931351,-13.44179127,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1078,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2100_rcp85_cold_percdiff.combo.b,-3.999842908,-6.045566968,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1079,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2100_rcp85_mean_percdiff.combo.b,-9.502808675,-17.7372031,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1080,NORTH_KINGSTOWN_SAUNDERSTOWN_RI,-71.44849,41.57226,Future_2100_rcp85_warm_percdiff.combo.b,-27.39170709,-39.49685642,-0.4118,-0.5908,-0.1614,-0.6144,-0.521,0.0302,-0.4572,-0.0392,1.2625,-0.05775,NA,NA,-0.04,-0.187
1081,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2055_rcp45_cold_percdiff.combo.b,-9.97961734,-9.491211143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2055_rcp45_mean_percdiff.combo.b,-18.2417296,-16.65395348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2055_rcp45_warm_percdiff.combo.b,-36.01855678,-34.48952441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2055_rcp85_cold_percdiff.combo.b,-10.90510865,-9.895487732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2055_rcp85_mean_percdiff.combo.b,-24.47480328,-22.69235725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2055_rcp85_warm_percdiff.combo.b,-48.02872669,-46.93194547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2100_rcp45_cold_percdiff.combo.b,-7.794472924,-7.04925081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2100_rcp45_mean_percdiff.combo.b,-20.16373973,-18.34003289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2100_rcp45_warm_percdiff.combo.b,-43.01535549,-41.80977389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2100_rcp85_cold_percdiff.combo.b,-35.04365008,-33.35396261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2100_rcp85_mean_percdiff.combo.b,-65.77687366,-64.68762625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,NORTHEAST HARBOR_ME,-68.29032,44.29428,Future_2100_rcp85_warm_percdiff.combo.b,-80.34243132,-78.33503526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,OAK BLUFFS_MA,-70.5561,41.45716,Future_2055_rcp45_cold_percdiff.combo.b,-0.068034713,-0.172215895,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1094,OAK BLUFFS_MA,-70.5561,41.45716,Future_2055_rcp45_mean_percdiff.combo.b,0.189263765,0.461351224,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1095,OAK BLUFFS_MA,-70.5561,41.45716,Future_2055_rcp45_warm_percdiff.combo.b,0.506887236,1.5518023,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1096,OAK BLUFFS_MA,-70.5561,41.45716,Future_2055_rcp85_cold_percdiff.combo.b,-0.055527049,-0.206494443,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1097,OAK BLUFFS_MA,-70.5561,41.45716,Future_2055_rcp85_mean_percdiff.combo.b,0.308041296,0.842627672,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1098,OAK BLUFFS_MA,-70.5561,41.45716,Future_2055_rcp85_warm_percdiff.combo.b,0.551200388,1.75596598,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1099,OAK BLUFFS_MA,-70.5561,41.45716,Future_2100_rcp45_cold_percdiff.combo.b,-0.040692578,-0.148412939,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1100,OAK BLUFFS_MA,-70.5561,41.45716,Future_2100_rcp45_mean_percdiff.combo.b,0.288367918,0.782605466,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1101,OAK BLUFFS_MA,-70.5561,41.45716,Future_2100_rcp45_warm_percdiff.combo.b,0.493517263,1.589424114,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1102,OAK BLUFFS_MA,-70.5561,41.45716,Future_2100_rcp85_cold_percdiff.combo.b,0.253268681,0.625056116,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1103,OAK BLUFFS_MA,-70.5561,41.45716,Future_2100_rcp85_mean_percdiff.combo.b,0.495481431,1.652154388,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1104,OAK BLUFFS_MA,-70.5561,41.45716,Future_2100_rcp85_warm_percdiff.combo.b,0.351047625,1.297660894,0.0158,-0.1682,-0.3132,-0.553,-0.84,2.0238,0.0886,0.732,-0.0285,-0.095,NA,NA,-0.112,-0.327
1105,OCEAN CITY_MD,-75.08829,38.32552,Future_2055_rcp45_cold_percdiff.combo.b,3.859070547,-6.512702125,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1106,OCEAN CITY_MD,-75.08829,38.32552,Future_2055_rcp45_mean_percdiff.combo.b,-0.381866238,4.62365466,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1107,OCEAN CITY_MD,-75.08829,38.32552,Future_2055_rcp45_warm_percdiff.combo.b,-6.756651492,11.81956372,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1108,OCEAN CITY_MD,-75.08829,38.32552,Future_2055_rcp85_cold_percdiff.combo.b,-1.367777157,-3.661973209,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1109,OCEAN CITY_MD,-75.08829,38.32552,Future_2055_rcp85_mean_percdiff.combo.b,-4.443372162,7.119670762,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1110,OCEAN CITY_MD,-75.08829,38.32552,Future_2055_rcp85_warm_percdiff.combo.b,-10.17022519,13.20340745,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1111,OCEAN CITY_MD,-75.08829,38.32552,Future_2100_rcp45_cold_percdiff.combo.b,0.230930052,-4.023850511,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1112,OCEAN CITY_MD,-75.08829,38.32552,Future_2100_rcp45_mean_percdiff.combo.b,-4.466288074,6.641941296,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1113,OCEAN CITY_MD,-75.08829,38.32552,Future_2100_rcp45_warm_percdiff.combo.b,-10.60894495,12.89376887,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1114,OCEAN CITY_MD,-75.08829,38.32552,Future_2100_rcp85_cold_percdiff.combo.b,-3.399392398,1.752268442,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1115,OCEAN CITY_MD,-75.08829,38.32552,Future_2100_rcp85_mean_percdiff.combo.b,-11.77852928,13.29668733,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1116,OCEAN CITY_MD,-75.08829,38.32552,Future_2100_rcp85_warm_percdiff.combo.b,-20.08292076,5.269131196,-0.759,0.8246,0.841,-1.022,-0.4298,0.3742,1.1878,-1.0678,1.11225,0.03475,NA,NA,0.792,0.558
1117,OGUNQUIT_ME,-70.59862,43.24684,Future_2055_rcp45_cold_percdiff.combo.b,22.04478,21.99442,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1118,OGUNQUIT_ME,-70.59862,43.24684,Future_2055_rcp45_mean_percdiff.combo.b,-4.747497,-4.736652,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1119,OGUNQUIT_ME,-70.59862,43.24684,Future_2055_rcp45_warm_percdiff.combo.b,-40.67293,-40.58002,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1120,OGUNQUIT_ME,-70.59862,43.24684,Future_2055_rcp85_cold_percdiff.combo.b,8.78779,8.767716,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1121,OGUNQUIT_ME,-70.59862,43.24684,Future_2055_rcp85_mean_percdiff.combo.b,-21.74883,-21.69915,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1122,OGUNQUIT_ME,-70.59862,43.24684,Future_2055_rcp85_warm_percdiff.combo.b,-54.68891,-54.56399,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1123,OGUNQUIT_ME,-70.59862,43.24684,Future_2100_rcp45_cold_percdiff.combo.b,14.3284,14.29567,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1124,OGUNQUIT_ME,-70.59862,43.24684,Future_2100_rcp45_mean_percdiff.combo.b,-15.39863,-15.36345,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1125,OGUNQUIT_ME,-70.59862,43.24684,Future_2100_rcp45_warm_percdiff.combo.b,-46.39064,-46.28467,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1126,OGUNQUIT_ME,-70.59862,43.24684,Future_2100_rcp85_cold_percdiff.combo.b,-21.72353,-21.67391,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1127,OGUNQUIT_ME,-70.59862,43.24684,Future_2100_rcp85_mean_percdiff.combo.b,-63.36668,-63.22193,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1128,OGUNQUIT_ME,-70.59862,43.24684,Future_2100_rcp85_warm_percdiff.combo.b,-83.02447,-82.83481,-0.7236,1.3602,-0.043,-1.0844,-1.2726,1.0318,1.6468,0.021,0.07725,0.04275,NA,NA,-0.274,-0.596
1129,ORIENTAL_NC,-76.69299,35.031,Future_2055_rcp45_cold_percdiff.combo.b,-3.805424811,-5.826617206,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1130,ORIENTAL_NC,-76.69299,35.031,Future_2055_rcp45_mean_percdiff.combo.b,0.039097322,-0.15638722,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1131,ORIENTAL_NC,-76.69299,35.031,Future_2055_rcp45_warm_percdiff.combo.b,0.469027104,0.644172691,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1132,ORIENTAL_NC,-76.69299,35.031,Future_2055_rcp85_cold_percdiff.combo.b,-3.293436248,-5.001977066,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1133,ORIENTAL_NC,-76.69299,35.031,Future_2055_rcp85_mean_percdiff.combo.b,0.100224192,0.024177396,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1134,ORIENTAL_NC,-76.69299,35.031,Future_2055_rcp85_warm_percdiff.combo.b,0.163288481,0.278376749,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1135,ORIENTAL_NC,-76.69299,35.031,Future_2100_rcp45_cold_percdiff.combo.b,-3.227227678,-4.942583187,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1136,ORIENTAL_NC,-76.69299,35.031,Future_2100_rcp45_mean_percdiff.combo.b,0.033757391,-0.073878771,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1137,ORIENTAL_NC,-76.69299,35.031,Future_2100_rcp45_warm_percdiff.combo.b,0.065848841,0.144107483,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1138,ORIENTAL_NC,-76.69299,35.031,Future_2100_rcp85_cold_percdiff.combo.b,-0.460029575,-0.843849107,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1139,ORIENTAL_NC,-76.69299,35.031,Future_2100_rcp85_mean_percdiff.combo.b,0.009036989,0.083967246,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1140,ORIENTAL_NC,-76.69299,35.031,Future_2100_rcp85_warm_percdiff.combo.b,-3.038326085,-4.173532678,-0.6516,1.2266,0.049,-0.919,-0.7364,0.3472,1.7276,-0.832,0.36875,0.60825,NA,NA,0.303,0.607
1141,ORLEANS_MA,-69.98973,41.78984,Future_2055_rcp45_cold_percdiff.combo.b,7.536352387,-0.189730401,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1142,ORLEANS_MA,-69.98973,41.78984,Future_2055_rcp45_mean_percdiff.combo.b,14.43601835,50.69637507,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1143,ORLEANS_MA,-69.98973,41.78984,Future_2055_rcp45_warm_percdiff.combo.b,24.35413813,109.3197819,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1144,ORLEANS_MA,-69.98973,41.78984,Future_2055_rcp85_cold_percdiff.combo.b,4.022319456,6.701087606,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1145,ORLEANS_MA,-69.98973,41.78984,Future_2055_rcp85_mean_percdiff.combo.b,23.11844952,89.42307878,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1146,ORLEANS_MA,-69.98973,41.78984,Future_2055_rcp85_warm_percdiff.combo.b,16.29623823,92.55938187,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1147,ORLEANS_MA,-69.98973,41.78984,Future_2100_rcp45_cold_percdiff.combo.b,5.945157181,6.043052968,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1148,ORLEANS_MA,-69.98973,41.78984,Future_2100_rcp45_mean_percdiff.combo.b,21.18713134,78.3090048,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1149,ORLEANS_MA,-69.98973,41.78984,Future_2100_rcp45_warm_percdiff.combo.b,20.61204535,101.9338677,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1150,ORLEANS_MA,-69.98973,41.78984,Future_2100_rcp85_cold_percdiff.combo.b,22.57436901,82.29833205,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1151,ORLEANS_MA,-69.98973,41.78984,Future_2100_rcp85_mean_percdiff.combo.b,2.322209027,56.29477209,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1152,ORLEANS_MA,-69.98973,41.78984,Future_2100_rcp85_warm_percdiff.combo.b,-24.10943607,-0.563361177,-0.6708,1.2544,-0.151,-1.008,-1.0902,1.8126,1.9154,-1.3986,0.20125,-0.069,NA,NA,-0.023,-0.392
1153,OWLS HEAD_ME,-69.05726,44.0823,Future_2055_rcp45_cold_percdiff.combo.b,-11.81689333,-11.84736967,-0.3202,0.1446,0.3176,-0.942,-0.609,0.1856,0.621,-1.1156,0.588,0.331,NA,NA,-0.245,-0.536
1154,OWLS HEAD_ME,-69.05726,44.0823,Future_2055_rcp45_mean_percdiff.combo.b,-18.25942451,-18.36591301,-0.3202,0.1446,0.3176,-0.942,-0.609,0.1856,0.621,-1.1156,0.588,0.331,NA,NA,-0.245,-0.536
1155,OWLS HEAD_ME,-69.05726,44.0823,Future_2055_rcp45_warm_percdiff.combo.b,-38.11224368,-38.44924144,-0.3202,0.1446,0.3176,-0.942,-0.609,0.1856,0.621,-1.1156,0.588,0.331,NA,NA,-0.245,-0.536
1156,OWLS HEAD_ME,-69.05726,44.0823,Future_2055_rcp85_cold_percdiff.combo.b,-10.99181434,-11.01070728,-0.3202,0.1446,0.3176,-0.942,-0.609,0.1856,0.621,-1.1156,0.588,0.331,NA,NA,-0.245,-0.536
